Resistance	Thickness	Time_R	Time_T	Rate
1000000000	0	16:53:07.444120	16:53:07.448820	0
1000000000	0	16:53:07.636394	16:53:07.651145	0
1000000000	0	16:53:07.838064	16:53:07.852141	0
1000000000	0	16:53:08.041067	16:53:08.042122	0
1000000000	0	16:53:08.335141	16:53:08.349173	0
1000000000	0	16:53:08.536565	16:53:08.550274	0
1000000000	0	16:53:08.832571	16:53:08.846681	0
1000000000	0	16:53:09.036354	16:53:09.051256	0
1000000000	0	16:53:09.333835	16:53:09.348815	0
1000000000	0	16:53:09.538461	16:53:09.539105	0
1000000000	0	16:53:09.834196	16:53:09.849010	0
1000000000	0	16:53:10.036995	16:53:10.050998	0
1000000000	0	16:53:10.238741	16:53:10.239357	0
1000000000	0	16:53:10.535510	16:53:10.549895	0
1000000000	0	16:53:10.738100	16:53:10.738774	0
1000000000	0	16:53:11.036483	16:53:11.050211	0
1000000000	0	16:53:11.236813	16:53:11.237517	0
1000000000	0	16:53:11.532949	16:53:11.547137	0
1000000000	0	16:53:11.739197	16:53:11.748792	0
1000000000	0	16:53:12.029568	16:53:12.044670	0
1000000000	0	16:53:12.231406	16:53:12.245451	0
1000000000	0	16:53:12.528244	16:53:12.543260	0
1000000000	0	16:53:12.731489	16:53:12.746788	0
1000000000	0	16:53:13.031255	16:53:13.045582	0
1000000000	0	16:53:13.232759	16:53:13.246870	0
1000000000	0	16:53:13.529028	16:53:13.543975	0
1000000000	0	16:53:13.732656	16:53:13.747157	0
1000000000	0	16:53:13.944766	16:53:13.948892	0
1000000000	0	16:53:14.228803	16:53:14.243034	0
1000000000	0	16:53:14.443538	16:53:14.446320	0
1000000000	0	16:53:14.727266	16:53:14.741791	0
1000000000	0	16:53:14.937001	16:53:14.943862	0
1000000000	0	16:53:15.237657	16:53:15.238652	0
1000000000	0	16:53:15.438739	16:53:15.439366	0
1000000000	0	16:53:15.736093	16:53:15.749505	0
1000000000	0	16:53:15.937173	16:53:15.937859	0
1000000000	0	16:53:16.233851	16:53:16.248723	0
1000000000	0	16:53:16.439343	16:53:16.440086	0
1000000000	0	16:53:16.734087	16:53:16.748020	0
1000000000	0	16:53:16.937354	16:53:16.937971	0
1000000000	0	16:53:17.233696	16:53:17.247771	0
1000000000	0	16:53:17.436108	16:53:17.450303	0
1000000000	0	16:53:17.733651	16:53:17.748630	0
1000000000	0	16:53:17.935741	16:53:17.950489	0
1000000000	0	16:53:18.138383	16:53:18.139262	0
1000000000	0	16:53:18.435782	16:53:18.449167	0
1000000000	0	16:53:18.646936	16:53:18.647652	0
1000000000	0	16:53:18.932675	16:53:18.946869	0
1000000000	0	16:53:19.137678	16:53:19.138281	0
1000000000	0	16:53:19.436855	16:53:19.437509	0
1000000000	0	16:53:19.728509	16:53:19.743443	0
1000000000	0	16:53:19.932346	16:53:19.946193	0
1000000000	0	16:53:20.134436	16:53:20.148914	0
1000000000	0	16:53:20.432184	16:53:20.446284	0
1000000000	0	16:53:20.634023	16:53:20.649446	0
1000000000	0	16:53:20.931046	16:53:20.945170	0
1000000000	0	16:53:21.132770	16:53:21.147629	0
1000000000	0	16:53:21.430722	16:53:21.444699	0
1000000000	0	16:53:21.634811	16:53:21.635832	0
1000000000	0	16:53:21.931862	16:53:21.946000	0
1000000000	0	16:53:22.132538	16:53:22.146425	0
1000000000	0	16:53:22.343034	16:53:22.343792	0
1000000000	0	16:53:22.628601	16:53:22.643098	0
1000000000	0	16:53:22.838111	16:53:22.843127	0
1000000000	0	16:53:23.127961	16:53:23.142696	0
1000000000	0	16:53:23.332068	16:53:23.346288	0
1000000000	0	16:53:23.625729	16:53:23.640446	0
1000000000	0	16:53:23.828677	16:53:23.842548	0
1000000000	0	16:53:24.139259	16:53:24.140010	0
1000000000	0	16:53:24.326740	16:53:24.341516	0
1000000000	0	16:53:24.638767	16:53:24.639424	0
1000000000	0	16:53:24.826692	16:53:24.841064	0
1000000000	0	16:53:25.137435	16:53:25.138049	0
1000000000	0	16:53:25.325333	16:53:25.340795	0
1000000000	0	16:53:25.634403	16:53:25.635351	0
1000000000	0	16:53:25.841763	16:53:25.842362	0
1000000000	0	16:53:26.135454	16:53:26.136199	0
1000000000	0	16:53:26.323751	16:53:26.338774	0
1000000000	0	16:53:26.531035	16:53:26.539505	0
1000000000	0	16:53:26.834317	16:53:26.835155	0
1000000000	0	16:53:27.035964	16:53:27.036674	0
1000000000	0	16:53:27.331722	16:53:27.345997	0
1000000000	0	16:53:27.532773	16:53:27.547719	0
1000000000	0	16:53:27.831042	16:53:27.846085	0
1000000000	0	16:53:28.035318	16:53:28.048093	0
1000000000	0	16:53:28.331711	16:53:28.345932	0
1000000000	0	16:53:28.532575	16:53:28.546744	0
1000000000	0	16:53:28.829125	16:53:28.843302	0
1000000000	0	16:53:29.029642	16:53:29.043916	0
1000000000	0	16:53:29.328046	16:53:29.342461	0
1000000000	0	16:53:29.532953	16:53:29.547008	0
1000000000	0	16:53:29.829115	16:53:29.843898	0
1000000000	0	16:53:30.029958	16:53:30.044173	0
1000000000	0	16:53:30.329288	16:53:30.344144	0
1000000000	0	16:53:30.532534	16:53:30.546664	0
1000000000	0	16:53:30.831983	16:53:30.846662	0
1000000000	0	16:53:31.035541	16:53:31.036366	0
1000000000	0	16:53:31.328608	16:53:31.342715	0
1000000000	0	16:53:31.531240	16:53:31.544847	0
1000000000	0	16:53:31.746163	16:53:31.747655	0
1000000000	0	16:53:32.028295	16:53:32.042972	0
1000000000	0	16:53:32.229652	16:53:32.244697	0
1000000000	0	16:53:32.525199	16:53:32.540219	0
1000000000	0	16:53:32.727842	16:53:32.742629	0
1000000000	0	16:53:33.023435	16:53:33.037429	0
1000000000	0	16:53:33.231420	16:53:33.240071	0
1000000000	0	16:53:33.523310	16:53:33.538543	0
1000000000	0	16:53:33.728292	16:53:33.742362	0
1000000000	0	16:53:34.024002	16:53:34.038892	0
1000000000	0	16:53:34.225975	16:53:34.240938	0
1000000000	0	16:53:34.523608	16:53:34.537645	0
1000000000	0	16:53:34.726087	16:53:34.741199	0
1000000000	0	16:53:35.022653	16:53:35.037740	0
1000000000	0	16:53:35.224700	16:53:35.239108	0
1000000000	0	16:53:35.536379	16:53:35.537031	0
1000000000	0	16:53:35.722021	16:53:35.737226	0
1000000000	0	16:53:36.036237	16:53:36.037065	0
1000000000	0	16:53:36.222118	16:53:36.237788	0
1000000000	0	16:53:36.535851	16:53:36.536837	0
1000000000	0	16:53:36.736858	16:53:36.737497	0
1000000000	0	16:53:37.034905	16:53:37.035616	0
1000000000	0	16:53:37.221920	16:53:37.236931	0
1000000000	0	16:53:37.533792	16:53:37.534671	0
1000000000	0	16:53:37.722167	16:53:37.736056	0
1000000000	0	16:53:37.932042	16:53:37.939456	0
1000000000	0	16:53:38.221648	16:53:38.237186	0
1000000000	0	16:53:38.424392	16:53:38.439600	0
1000000000	0	16:53:38.735458	16:53:38.736070	0.1
1000000000	0.001	16:53:38.926497	16:53:38.936896	0.1
1000000000	0.001	16:53:39.231914	16:53:39.232534	0.1
1000000000	0.001	16:53:39.422424	16:53:39.437645	0.1
1000000000	0.001	16:53:39.734232	16:53:39.734831	0.1
1000000000	0.001	16:53:39.921329	16:53:39.936076	0.1
1000000000	0.001	16:53:40.233439	16:53:40.234130	0.1
1000000000	0.001	16:53:40.435656	16:53:40.436289	0.1
1000000000	0.001	16:53:40.638785	16:53:40.639696	0.1
1000000000	0.001	16:53:40.935428	16:53:40.936081	0.1
1000000000	0.001	16:53:41.132769	16:53:41.137502	0.1
1000000000	0.001	16:53:41.435148	16:53:41.435767	0.1
1000000000	0.001	16:53:41.629487	16:53:41.637372	0.1
1000000000	0.001	16:53:41.935114	16:53:41.935815	0.1
1000000000	0.001	16:53:42.125255	16:53:42.136748	0.1
1000000000	0.001	16:53:42.433454	16:53:42.434049	0.1
1000000000	0.001	16:53:42.622803	16:53:42.635090	0.1
1000000000	0.001	16:53:42.934545	16:53:42.935159	0.1
1000000000	0.001	16:53:43.119556	16:53:43.135098	0.1
1000000000	0.001	16:53:43.431807	16:53:43.432403	0.1
1000000000	0.001	16:53:43.632076	16:53:43.632667	0.1
1000000000	0.001	16:53:43.930891	16:53:43.931542	0.2
1000000000	0.001	16:53:44.132364	16:53:44.132960	0.2
1000000000	0.001	16:53:44.430707	16:53:44.431317	0.2
1000000000	0.001	16:53:44.632891	16:53:44.633729	0.2
1000000000	0.001	16:53:44.928601	16:53:44.943222	0.2
1000000000	0.002	16:53:45.132715	16:53:45.133333	0.2
1000000000	0.002	16:53:45.430447	16:53:45.431068	0.2
1000000000	0.002	16:53:45.631049	16:53:45.631689	0.2
1000000000	0.002	16:53:45.923027	16:53:45.937873	0.2
1000000000	0.002	16:53:46.124023	16:53:46.139182	0.2
1000000000	0.002	16:53:46.421548	16:53:46.436239	0.2
1000000000	0.002	16:53:46.624001	16:53:46.638318	0.2
1000000000	0.002	16:53:46.919755	16:53:46.933844	0.2
1000000000	0.002	16:53:47.120163	16:53:47.135343	0.2
1000000000	0.002	16:53:47.432299	16:53:47.432931	0.2
1000000000	0.002	16:53:47.619078	16:53:47.634078	0.2
1000000000	0.002	16:53:47.933848	16:53:47.934457	0.2
1000000000	0.002	16:53:48.119641	16:53:48.134130	0.2
1000000000	0.002	16:53:48.418568	16:53:48.433582	0.2
1000000000	0.002	16:53:48.621614	16:53:48.636339	0.2
1000000000	0.002	16:53:48.921064	16:53:48.935818	0.2
1000000000	0.002	16:53:49.125682	16:53:49.140659	0.2
1000000000	0.002	16:53:49.337369	16:53:49.342292	0.2
1000000000	0.002	16:53:49.623405	16:53:49.638445	0.2
1000000000	0.002	16:53:49.832189	16:53:49.839820	0.2
1000000000	0.003	16:53:50.122295	16:53:50.136479	0.2
1000000000	0.003	16:53:50.323601	16:53:50.338493	0.2
1000000000	0.003	16:53:50.621417	16:53:50.636303	0.2
1000000000	0.003	16:53:50.822582	16:53:50.837979	0.2
1000000000	0.003	16:53:51.117828	16:53:51.131938	0.2
1000000000	0.003	16:53:51.319016	16:53:51.333129	0.2
1000000000	0.003	16:53:51.630954	16:53:51.631568	0.2
1000000000	0.003	16:53:51.832961	16:53:51.833543	0.2
1000000000	0.003	16:53:52.128347	16:53:52.128931	0.2
1000000000	0.003	16:53:52.331362	16:53:52.331947	0.2
1000000000	0.003	16:53:52.627965	16:53:52.628585	0.2
1000000000	0.003	16:53:52.831870	16:53:52.832467	0.2
1000000000	0.003	16:53:53.127178	16:53:53.141853	0.2
1000000000	0.003	16:53:53.330972	16:53:53.331539	0.2
1000000000	0.003	16:53:53.527918	16:53:53.533781	0.2
1000000000	0.003	16:53:53.829693	16:53:53.830347	0.2
1000000000	0.003	16:53:54.020020	16:53:54.033625	0.2
1000000000	0.003	16:53:54.331435	16:53:54.332038	0.2
1000000000	0.004	16:53:54.520174	16:53:54.534737	0.2
1000000000	0.004	16:53:54.817228	16:53:54.831487	0.2
1000000000	0.004	16:53:55.018112	16:53:55.032487	0.2
1000000000	0.004	16:53:55.329954	16:53:55.330532	0.2
1000000000	0.004	16:53:55.531858	16:53:55.533126	0.3
1000000000	0.004	16:53:55.828336	16:53:55.829049	0.3
1000000000	0.004	16:53:56.029387	16:53:56.030119	0.3
1000000000	0.004	16:53:56.324799	16:53:56.339559	0.3
1000000000	0.004	16:53:56.526776	16:53:56.541493	0.3
1000000000	0.004	16:53:56.729530	16:53:56.730065	0.3
1000000000	0.005	16:53:57.026200	16:53:57.040368	0.3
1000000000	0.005	16:53:57.228583	16:53:57.229130	0.3
1000000000	0.005	16:53:57.526239	16:53:57.540119	0.3
1000000000	0.005	16:53:57.728232	16:53:57.729015	0.3
1000000000	0.005	16:53:58.024641	16:53:58.038673	0.3
1000000000	0.005	16:53:58.225681	16:53:58.240527	0.3
1000000000	0.005	16:53:58.522807	16:53:58.537376	0.3
1000000000	0.005	16:53:58.726688	16:53:58.741197	0.3
1000000000	0.005	16:53:59.023201	16:53:59.036553	0.3
1000000000	0.005	16:53:59.223603	16:53:59.238766	0.3
1000000000	0.005	16:53:59.519156	16:53:59.533457	0.3
1000000000	0.005	16:53:59.723225	16:53:59.737134	0.3
1000000000	0.006	16:53:59.938163	16:53:59.939041	0.3
1000000000	0.006	16:54:00.218608	16:54:00.232903	0.3
1000000000	0.006	16:54:00.420892	16:54:00.434515	0.3
1000000000	0.006	16:54:00.716479	16:54:00.730686	0.3
1000000000	0.006	16:54:00.929918	16:54:00.932829	0.3
1000000000	0.006	16:54:01.215726	16:54:01.230538	0.3
1000000000	0.006	16:54:01.416553	16:54:01.430708	0.3
1000000000	0.006	16:54:01.727549	16:54:01.728134	0.3
1000000000	0.006	16:54:01.931369	16:54:01.932175	0.3
1000000000	0.006	16:54:02.227489	16:54:02.228056	0.3
1000000000	0.006	16:54:02.428217	16:54:02.429089	0.3
1000000000	0.006	16:54:02.724668	16:54:02.739417	0.3
1000000000	0.007	16:54:02.928344	16:54:02.929159	0.3
1000000000	0.007	16:54:03.222673	16:54:03.237104	0.3
1000000000	0.007	16:54:03.424873	16:54:03.439630	0.3
1000000000	0.007	16:54:03.724545	16:54:03.739380	0.3
1000000000	0.007	16:54:03.925152	16:54:03.941240	0.3
1000000000	0.007	16:54:04.222449	16:54:04.236788	0.3
1000000000	0.007	16:54:04.424593	16:54:04.439542	0.3
1000000000	0.007	16:54:04.721225	16:54:04.735825	0.3
1000000000	0.007	16:54:04.925218	16:54:04.925818	0.3
1000000000	0.007	16:54:05.130526	16:54:05.131146	0.3
1000000000	0.007	16:54:05.426618	16:54:05.427204	0.3
1000000000	0.007	16:54:05.627329	16:54:05.627887	0.3
1000000000	0.008	16:54:05.922892	16:54:05.937664	0.3
1000000000	0.008	16:54:06.123608	16:54:06.138166	0.3
1000000000	0.008	16:54:06.421454	16:54:06.436241	0.3
1000000000	0.008	16:54:06.625648	16:54:06.626225	0.3
1000000000	0.008	16:54:06.920535	16:54:06.935258	0.3
1000000000	0.008	16:54:07.125582	16:54:07.126156	0.3
1000000000	0.008	16:54:07.424583	16:54:07.425218	0.3
1000000000	0.009	16:54:07.627353	16:54:07.627976	0.3
1000000000	0.009	16:54:07.925438	16:54:07.926721	0.4
1000000000	0.009	16:54:08.128869	16:54:08.129460	0.4
1000000000	0.009	16:54:08.425932	16:54:08.426648	0.4
1000000000	0.009	16:54:08.627151	16:54:08.627763	0.4
1000000000	0.01	16:54:08.922693	16:54:08.936440	0.5
1000000000	0.01	16:54:09.125898	16:54:09.126478	0.5
1000000000	0.01	16:54:09.422873	16:54:09.437750	0.6
1000000000	0.011	16:54:09.625478	16:54:09.626078	0.7
1000000000	0.011	16:54:09.827880	16:54:09.828464	0.7
1000000000	0.011	16:54:10.122847	16:54:10.137471	0.8
1000000000	0.012	16:54:10.326571	16:54:10.327141	0.9
1000000000	0.013	16:54:10.622943	16:54:10.637792	1
1000000000	0.013	16:54:10.826093	16:54:10.826674	1.1
1000000000	0.013	16:54:11.121174	16:54:11.135954	1.2
1000000000	0.014	16:54:11.325806	16:54:11.326377	1.3
1000000000	0.014	16:54:11.621770	16:54:11.636186	1.4
1000000000	0.015	16:54:11.826950	16:54:11.827589	1.4
1000000000	0.015	16:54:12.123339	16:54:12.137858	1.5
1000000000	0.016	16:54:12.326060	16:54:12.326667	1.5
1000000000	0.016	16:54:12.621810	16:54:12.635144	1.6
1000000000	0.017	16:54:12.823418	16:54:12.824042	1.6
1000000000	0.017	16:54:13.118788	16:54:13.132861	1.7
1000000000	0.017	16:54:13.319023	16:54:13.333767	1.7
1000000000	0.018	16:54:13.613739	16:54:13.628865	1.8
1000000000	0.018	16:54:13.817571	16:54:13.831787	1.8
1000000000	0.019	16:54:14.116012	16:54:14.130269	1.8
1000000000	0.019	16:54:14.318028	16:54:14.332142	1.8
1000000000	0.019	16:54:14.613912	16:54:14.628067	1.8
1000000000	0.02	16:54:14.816266	16:54:14.830604	1.8
1000000000	0.02	16:54:15.114144	16:54:15.128469	1.8
1000000000	0.021	16:54:15.315005	16:54:15.329545	1.8
1000000000	0.021	16:54:15.532064	16:54:15.534895	1.8
1000000000	0.021	16:54:15.817978	16:54:15.832204	1.8
1000000000	0.022	16:54:16.027807	16:54:16.034664	1.7
1000000000	0.022	16:54:16.316542	16:54:16.330637	1.7
1000000000	0.022	16:54:16.523663	16:54:16.531601	1.7
1000000000	0.023	16:54:16.815189	16:54:16.829469	1.7
1000000000	0.023	16:54:17.016024	16:54:17.031146	1.7
1000000000	0.024	16:54:17.325862	16:54:17.326445	1.6
1000000000	0.024	16:54:17.512998	16:54:17.527344	1.6
1000000000	0.024	16:54:17.823696	16:54:17.824293	1.6
1000000000	0.025	16:54:18.026490	16:54:18.027276	1.6
1000000000	0.025	16:54:18.322210	16:54:18.335990	1.6
1000000000	0.025	16:54:18.526344	16:54:18.526953	1.6
1000000000	0.026	16:54:18.823635	16:54:18.824299	1.6
1000000000	0.026	16:54:19.025653	16:54:19.026259	1.6
1000000000	0.027	16:54:19.319729	16:54:19.334295	1.6
1000000000	0.027	16:54:19.523439	16:54:19.524049	1.6
1000000000	0.027	16:54:19.724119	16:54:19.724859	1.6
1000000000	0.028	16:54:20.018782	16:54:20.032964	1.6
1000000000	0.028	16:54:20.220539	16:54:20.235843	1.6
1000000000	0.029	16:54:20.517590	16:54:20.531170	1.6
1000000000	0.029	16:54:20.719456	16:54:20.735001	1.6
1000000000	0.03	16:54:21.016957	16:54:21.031060	1.6
1000000000	0.03	16:54:21.218663	16:54:21.233046	1.6
1000000000	0.031	16:54:21.517615	16:54:21.531629	1.6
1000000000	0.031	16:54:21.721207	16:54:21.735965	1.6
1000000000	0.032	16:54:22.020263	16:54:22.034332	1.7
1000000000	0.032	16:54:22.220324	16:54:22.234056	1.7
1000000000	0.033	16:54:22.516708	16:54:22.531446	1.8
1000000000	0.033	16:54:22.719575	16:54:22.733824	1.8
1000000000	0.034	16:54:22.936851	16:54:22.937939	1.9
1000000000	0.035	16:54:23.216340	16:54:23.230538	1.9
1000000000	0.035	16:54:23.418651	16:54:23.433806	2
1000000000	0.036	16:54:23.716770	16:54:23.731325	2.1
1000000000	0.037	16:54:23.918190	16:54:23.933325	2.1
1000000000	0.037	16:54:24.214391	16:54:24.229277	2.2
1000000000	0.038	16:54:24.416028	16:54:24.430972	2.2
1000000000	0.039	16:54:24.713023	16:54:24.728023	2.3
1000000000	0.04	16:54:24.916839	16:54:24.931969	2.3
1000000000	0.04	16:54:25.213968	16:54:25.228625	2.4
1000000000	0.041	16:54:25.415581	16:54:25.430565	2.5
1000000000	0.042	16:54:25.712196	16:54:25.726600	2.5
1000000000	0.042	16:54:25.913895	16:54:25.928239	2.6
1000000000	0.043	16:54:26.224957	16:54:26.225564	2.6
